"Dera.Ghazi.Khan.to.Gujrat","Dera.Ghazi.Khan.to.Multan","Dera.Ghazi.Khan.to.Rahim.Yar.Khan","Gujrat.to.Dera.Ghazi.Khan","Gujrat.to.Multan","Gujrat.to.Rahim.Yar.Khan","Hirat.to.Kabul","Kabul.to.Tehran","Multan.to.Dera.Ghazi.Khan","Multan.to.Gujrat","Multan.to.Rahim.Yar.Khan","Quetta.to.Karachi","Rahim.Yar.Khan.to.Dera.Ghazi.Khan","Shiraz.to.Tehran","Sukkur.to.Karachi","Tehran.to.Kermanshah","Turbat.to.Karachi","Turbat.to.Sukkur"
2.12555426467954,0,0,0.327270112256095,0,0,0,0,0,0,1.25072370260536,0,0.643667296146804,0,1.26973971545975,0,0,0
1.55723152661919,0,0.59203232450483,0.313117530550029,0,0,0,0.193054822414128,0,0,1.31664925603184,0,0.764643500453177,0,1.57783555641164,0,0,0
1.26006151754382,0,0,0.392664236606852,0,0,0,0.308974808772378,0,0,2.7354794869894,0,0.841143633544068,0,0.698141443396631,0,0,0
0.696251391429927,0.648097215063873,0,0.92369819885151,0,0,0,0.488320044843874,0,0,1.79846715370174,0,0,0,1.15227931991646,0,0,0.0137035703409148
0,0.567623980389595,2.0996773551065,1.05787309779134,0,0,0,0.627832414691049,0,0,1.28069383164333,0,1.41915425359809,0,1.43586510921363,0,0,0.0489712346131999
0,0.691198946934354,0,0,0,0,0,0.621527129647686,0,0,2.56976808077228,0,1.38132601221948,0,0.859434374364666,0,0,0.0348808960804417
0.73905441306518,0.452560615929316,0,0.939272614543079,0,0,0,0.930227208808181,0,0,3.67300296620529,0,0.953337324647829,0,0.43449501191229,0,0,0.034296690360247
0.47534297835159,0.738599511963046,0,0,0,0,0,0.684879742405889,0,0,1.76413674961401,1.07079444967049,1.50656195723162,0,0,0,0,0.023709227995892
0.277281206060301,0.555814494527598,0,0,0,0,0,0.758990262753203,0,0,1.89196361442634,1.13553270750008,1.24850904358316,0,0.609668235444898,0,0,0.0272229696394197
0.378294296754137,0.784045341713212,0,0,0,0,0,0.584514254751205,0,0,1.87855124749989,2.33086208259633,1.51182280672716,0,0,0,0,0.02151598352167
0.317280296609114,1.9758672387396,0,0,0,0,0.209983049001802,0.423520007820427,0,0,2.5251365288751,3.12875245022314,1.49263640248233,0,0,0,0,0
0.339835066526669,2.09519306335799,0,0,0,0,0.28680707594746,0.469931108071841,0,0,3.6675616275476,1.46984811975532,1.03276824808212,0,0,0,0,0
0.68524946419913,1.6423552488154,0,3.88632757062814,0,0,0.324774777552184,1.12932898461224,0,3.006600608186,2.11847616951789,1.59722458412876,1.05951000311091,0,0,0,0,0
0,2.69700087649905,0,3.74502623151276,0,0,0.731554861071409,1.31398713821481,0,2.06295197346218,2.533847662774,2.23524974603116,1.01352356787603,0,0,0,0,0
0,2.27021543994364,0,2.23882741321447,0,0,0.772050122290588,1.11606985370901,0.0854878173486437,2.62719666435754,2.76602946857782,4.60099217262886,1.20438576936161,0,0,0,0,0
0,1.88165720612613,0,3.27282825478954,0,0,0.716600340048812,0.863324170567825,0.296670151519113,1.40230284547354,1.74173139268272,3.51932399366463,0,1.26143871662951,0,0,0,0
0,0.785637171712809,0,0,0,0,0.687798289283602,2.18566650338565,0.108767397557895,0,2.21220505197433,1.69856120836598,0,0,0,0,0,0
0,1.83305409789679,0,0,0,1.96216802710662,1.02402713317373,1.14133348410304,0.18471306310231,0,1.5232783858462,2.01217543556962,0,0,0,0,0,0
0,1.34319547751929,0,0,0,0.70941825130383,1.13259970486996,0.561073690456484,0.1999375018818,0.829390203241072,0,1.68691488296757,0.257640315004728,1.94218571640485,0,0,0,0
0,1.08261844280641,0,0,0,0,1.02265700952207,0.47340021888468,0.472276733347317,1.29567413635678,0,1.48146578982193,0.216305887060767,0,0,0,0,0
0,0.518129453556122,0,0,0,0,0.782654816825146,0.476988597725361,0,1.55230350688838,0,2.58239346016918,0.103304810820665,0,0,0,0,0
0,1.01277051847707,0,0,0,0,0.752449794559788,0.855347803570377,0,1.24520507298554,0,1.06952134755719,0.372115375623523,0,0,0,0,0
0,1.09413842820699,0,0,0,0,0.602613592482401,0.737566860533189,0,1.65187685711453,0,1.21062932024344,0.618635935142204,0,0,0,0,0
0,0.595914817216286,0,0,0,0,0.502899952343935,0.668188039942553,0,1.75011026779716,0,0.992281543072516,0.383954004069118,3.19434437003654,0,0,0,0
0,0.721929500859803,0,0,0,0,0.864268445317803,0.407472345616783,0,0.990530595044363,0,1.69042997044622,0.229498088582399,2.5579606045245,0,0,0,0
1.22721101117665,0.626105909010889,0,0,0,0,0.749674408310689,0.572274739284696,0,1.39515436092253,0,2.48805975390667,0.393354106375118,1.09165720561432,0,0,0,0
1.08447243960834,0.72235237040679,0,0,0,0,0.408268361929581,0.463640519653165,0,1.00039226494423,0,3.10774212981282,0.569016230043689,0.405120440082816,0,0,0,0
1.3456049886091,0.427323419239725,0,1.24953684186709,0,0,0.274104612839015,0.461722384841835,0,0.993719818150969,0,2.56920650674099,0.908391637481802,0.494855016673178,0,0,0,0
0.499378438833537,0.467075234223939,0,1.33370025451804,0,0,0.243424190208877,0.467464557891476,0,0.880275217891119,0,4.42953303563028,1.02438561767603,0,0,0,0,0
0,0.580355070641637,0,0,0,0,0.159198124988565,0.536112383204092,0,0.641072934949814,0,2.57302922874884,0.502913496508802,0,0,0,0,0
0,1.48385416363983,0,0,0,0.504253534173032,0.120646534947596,0.572480836188778,0,0.477550644629964,0,3.63363963701503,0.599799929226205,0,0,0,0,0
0,1.48390322596313,0,0,0,0.995869812218984,0.154381916325612,1.12922380236773,0,0.993305684406384,2.25201019194581,4.29504981051139,0.333005427006665,0,0,0,0,0
0.486507792682374,0.896918606841417,0,0,0,2.00835347186521,0.214788428276379,1.11715183358286,0,2.38803129704877,1.58379254782638,2.0485055843653,0.503152943059598,0,0,0.573340354794167,0,0
0.708487557018538,0.405211206055682,0,0,0,2.40414267260027,0.253932938786814,1.38421655587854,0,0,0,1.73614207733031,0.299805018923655,0,0,0.923195721157571,0,0
0.414082969502052,0.31352033251604,0,0,0,1.17121574355989,0.517652375488387,3.26445765107306,0,0,0,1.34344823113431,0.320875948808926,0,0,0.522465707943203,0,0
0.83552683263254,0.776813040892772,0,0,0,2.13388391795299,0.274203330623719,2.40444606732936,0,0,0,0.800771609670157,0.335496900385654,0,0,0.981303461853423,0,0
1.35214769510612,0.45002558939768,0,0,0,1.86704477213641,0.492841322771694,5.02416641288699,0,0,0,0.485121639400639,0.339962075591329,0,0,0.460555380525857,0,0
1.11350402610496,0,0,0,0.537563383894304,0,0.404389376529317,2.63394152389752,0,0,0.728927777961231,1.48884180703202,0.208167423611889,0,0,0.668059852940037,0,0
0.977316928668329,0,0.917243639191966,0,0.255425988673694,0,0.567560910587063,2.97030845396371,0,0,0.420960312437651,2.06815719750465,0.182098949923935,0,0,0,0,0
0.825277466232975,0.0592655437232248,0.371462069910393,0,0.492546362497099,0,0.277061879945738,2.82888938143647,0,0,0,2.75381706580816,0.205595143511173,0,0,0,0,0
0.733309299976725,0.168627843856582,0.396533769630206,1.29237562248715,1.31655920218101,0,0.261015157191787,3.43047760502778,0,0,0.683134892876519,2.62168562578646,0.193614265784754,0,0,0,0,0
0.547039662150449,0.173607984617437,0.346496549730118,1.07044873497455,1.38260784309725,0,0.213852841521088,4.29787225469768,0,0,0,2.28444102294094,0.130896409689767,0,0,0,0,0
0.548242363831169,0,0,1.05604921712401,1.36381456479366,0,0.227623160483344,4.0950951481032,0,0,0,2.26926463566045,0.138542067916241,0,0,0,0,0
0.545264643612392,0,0.330349011332047,1.05266896503903,1.3634653133171,0,0.226222274598088,4.12596346002763,0,0,0,2.2694007434451,0.138262789727758,0,0,0,0,0
0.540992118218678,0,0.333365793695189,1.05486402736693,1.36255608456913,0,0.226504090084116,4.10563316474295,0,0,0,2.27842038188357,0.137781515640685,0,0,0,0,0
0.563537964796017,0,0.320498957174335,1.04359850266749,1.43330917366725,0,0.219886439675137,4.28048313384226,0,0,0,2.19113293829708,0.137886125193586,0,0,0,0,0
0.501424462827542,0,0.318326685458372,0.87913644107062,3.67076348061638,0,0.403985975297679,4.66193700402803,0,1.12207153768601,0,2.41289592799849,0.392207532179906,0,0,0,0,0
0.229059953821389,0,0.291254344370434,1.25829908995317,2.15349304017993,0,0.389899886945977,3.60108006140759,0,1.62396622072504,0,1.95135310646772,0.246619397389998,0.996291772690913,0,0,0,0
0.273753591600082,0,0.251321180087305,0,1.2586963547392,0,0.625197017142144,1.80321439639013,0,1.35490569624585,0,1.30495386833336,0.262098066985918,0.6730220416077,0,0,0,0
0.408904970022844,0,0.204099039458074,0,1.05427395673597,0.664828272930337,0.413040649339429,1.6061353047426,0,2.40470943019148,0,1.00459407127685,0.300381036442424,0,0,0,0,0
0,0.171480848437783,0,0,1.37145927505174,0.493794166996783,0.265690087784156,2.01148156085703,0,2.11545709399521,0,1.25531109734963,0.409393525821216,0,0,0,0,0
0.286081164102156,0.206749142602828,0,0,0,0.605755719869005,0.217209307663001,1.58370895716953,0,2.64875930681179,0,0.323907947929214,0.736623332157502,0,0.309776857682772,0,0,0
0,0.290808765380443,0,0,0,0.648529160611176,0.125812024153347,1.690503781325,0,1.21140190818711,0,0,0.755777296898658,0,0.357992708663884,0,0,0
0,0.289482603926146,0,0,0,0.624053402089023,0.152291257838593,1.60421321733175,0,1.69099262504651,0,0,0.71440966497295,0,0.710217674496128,0,0,0
0,0.286603588259752,0,0,0,1.32078932863056,0.157090944554901,1.14111332878929,0,1.680196636705,0,0,0.458553259560173,0,0.692728359406115,0,0,0
0,0.497493944012762,0,0,0,1.8245024488601,0.264741755102296,1.64488057752022,0,3.29290841538521,0,0,0.399565054544039,0,1.71201881250021,0,0,0
0,0.637913244565465,0,0,0,1.05238503360099,0.506776608065398,3.73594215627391,0,1.23795684049112,0,0,0.725793580017958,0,1.4645977624064,0,0,0
0,0.589836732482334,0,0,0,0.402244928688116,0.248449892973073,4.73601448322633,0,2.02685542324042,0,0,0.901250529601794,0,1.16289570953815,0,0,0
0.720217154678636,0.598051131168969,0,0,0,0.36580037982989,0.28426092352162,4.41651822514987,0,1.90364779093355,0,0,1.13365532248465,0,0.747943905018817,0,0,0
0,1.04144798829314,0,0,0,0.236114728880255,0.341638941555122,5.65695535922107,0,1.30857672855222,0,0,0.742622477503243,0,0.981947452964091,0,0,0
0,1.18602670820294,0,0,0,0.207494582297626,0.254429687358162,3.98018620819225,0,2.27709781333936,0,0,0.414922686650834,0,1.16043690485639,0,0,0
0,1.6591824863007,0,0,0,0.823164825812451,0.354657231116236,3.12031787775211,0,0.885521255714458,0,0,0.414411966220432,0,0.447667936043868,0,0,0
0,1.68184069024184,0,4.4937553442115,0,0.667734074229943,0.264442785162563,1.4318132405428,0,1.67392220054204,0,0,0.33366261882644,1.34073153283577,0.623505275218355,0,0,0
0,2.17215301676399,0,3.66676344244179,0,1.32227945959733,0,0,0,2.36775167793108,0,0,1.17164083039181,0.368416748705628,0.751219205066303,0,0,0
0,1.13098669565201,0,4.49336655698858,0,2.63363393561833,0,0,0,1.86768771135716,0,0,0.646272936755792,0.399531065518479,1.02100261089576,0,0,0
0,1.61962649516161,0,0,0,0,0.603658495722808,0,0,1.38183596310961,0,0,0.306426551619024,0,0.946004743920094,0,0,0
0,0.828423029797344,0,0,0,0,0,0,0,1.63655442511594,0,5.60432564089241,0.86454567408348,0.748094771019398,0.932926986294766,0,0,0
0,0.704586810890726,0,0,0,1.11758492442237,0.346618786731897,0,0,0.960949046304821,2.76951597927528,0,0.925612843340921,0.916034321906276,0.996098275802396,0,0,0
0,0.580928736290423,0,0,0,1.84488858881496,0.795710459667127,0,0,0.897516873420222,0,0,1.24312379565813,0.409468054355428,1.3464817464444,0,0,0
0,0.228125293374484,0,0,0,1.29345803797533,0.46931757278056,0,0,0.417892901119743,0,0,0.892309157365225,0.977397068110211,1.70634075467765,0,0,0
0.346863765402334,0.198503446578864,0,0,0,0.479550658565779,0.328344723424597,0.555338853559169,0,0.987926290060483,0,0,0.800477255309821,0.431543979131203,2.56884579713597,0,0,0
0.957098557376698,0.171266797768996,0,0,0,0.644536518349719,0.386352581170296,0.636003222994381,0,0,0,0,0.249370688001584,0,1.5495916476685,0,0,0
0.62269201664639,0.193754590838397,0,0,0,0.214676308010287,0,0.355201633245475,0,0,0,0,0.32566564857727,0,1.64454344558274,0,0,0
0.44780299473776,0.0866638690062368,0,0,0,0.510336560378071,0,0.375552626780193,0.510316307959318,0.672711169833673,0,0,0.459441204243964,0.982383692532419,1.72688301326407,0,0,0
0.145653397389704,0.125134353614343,0,0,1.37096504715672,1.55602366241903,0,0.131496986929846,0.837994153416275,0,0,0,0.312498214140653,1.04371679564339,1.29755229796453,0,0,0
0.189687993257881,0.13543715358938,0,0,0,1.60536884358746,0,0,0,0,0,0,0.440309791645724,0.883556141886937,1.18490733601477,0,0,0
0.332305781750753,0,0,0,0,1.41165175426061,0,0,0,0,0,0,0.582928074733293,1.67032931764994,2.21845999640702,0,0,0
0.547041118371416,0,0,0,0,1.10301027328368,0,0,0.416989035362558,0,0,0,0,1.87170564841792,2.05107864345314,0,0,0
1.15321385415294,0,0,0.972246994141466,0,2.31861887793989,0,0,0,0,0,0,0,0.744279598684705,1.91748219769696,0,0,0
0.387322526464643,0,0,0,0,2.24569667542243,0,0,0,0,0,0,0,1.20287053296284,0.908016271266499,0,0,0
0.40963076910014,0,0,0,0,2.05491580816241,0,0,0,0,0,0,0,3.19738028577464,1.19551630311608,0,0,0
1.25981744909366,0,0,0,0,2.94404368425684,0,0,0,0,0,0,0,1.94660683934722,2.03410496103285,0,0,0
1.32011079265353,0,0,1.52858955329524,0,2.5250009575521,0,0,0,0,0,0,0,1.73017287359423,2.6217691890463,0,0,0
0.335959565417339,0,0,0,0,1.93915822479986,0,0,0,0,0,0,0,2.60797969105903,2.34091514236827,0,0,0
0.199857262953983,1.17128256580508,0,0,0,0.993598315823307,0,0.0944723220311477,0,0,3.74529883860609,0,0,0,1.73653313532026,0,0,0
0,2.91273715117853,0,0,3.18314756641888,0,0,0,0,0,2.33836005983714,0,0,0,2.05184277048097,0,0,0
0,3.03347585787653,0,0,0,0,0,0,0,1.42597028243982,1.5549227838323,0,0,0,2.07638017619894,0,0,0
0,3.03117505191357,0,0,0,0,0,0,0,0,1.95194659712543,0,0,0,1.1737758231829,1.25976481122204,0,0
0,2.65897702846908,0,0,0,0,0,0,0,1.87496338899135,1.11870235902483,2.57482565085571,0,0,0.514230090525832,0,0,0
0,3.33955557194772,0,0,0,0,0,0,0,1.17266928212406,1.49830075197349,1.77847894648302,0,0,0.928266966495976,0,0,0
0,2.95947016685189,0,0,0,0,0,0,2.93502527927612,1.25319489335978,1.21631983523297,1.95771341230661,0,0,1.44242709930793,0,0,0
0,2.19867221583063,0,0,0,0,0,0,0.892604680058888,1.14847129837755,2.13347617162127,3.20042120127182,1.6136681160781,2.28249809120392,0,0,0,0
0,2.44366686620268,0,0,0,2.1094728762173,0,0,0,0,2.7216150853637,2.78848029132569,0.748807625977615,0,0,0,0,0
1.26421355556189,2.30538251610276,0,0,0,0,0,0,0,0,2.17931969289985,1.9851762255847,1.90891476860007,4.17712700921821,0,0,0,0
1.41482789293811,2.18340081560599,0,0,0,0,0,0,0,0,0,1.88718967906714,2.13441667556029,2.41073382176529,1.26783544830618,0,0,0
2.19082194551959,1.4397336577997,0,0,0,0,0,0,0,0,0,0.880670038990889,2.76744336472492,2.3914255119804,1.66191544393681,0,0,0
2.71166515552506,2.31931004116564,0,0,0,1.8560232582481,0,0,2.79428770081896,0,0,1.62373967402397,2.02630782299868,2.38743842771732,2.16163253508067,0,0,0
1.37097572881222,4.52611507504053,0,0,0,0,0,0,0.863059298129987,0,0,1.40213829301496,0.707134046832086,1.83602327481298,0,0,0,0
1.55908301572293,0,0,0,0,0,0,0,0.515376982628015,0,0,1.43941908841994,0.645065324904779,1.34183555147194,0,0,0,0
1.25101825297251,0,0.584116793257178,0,0,0,0,0,0,0,0,3.98272263376291,0.565324894351052,1.59440173314384,0,0,0,0
1.50977697492996,0,0,0,0,0,0,0,0,0,0,5.60423347036169,0.340188003682609,1.48165902396534,2.71677338810388,0,0,0
0.830684810875617,0,0,0,0,0,0,0,0,0,0,3.7328840046892,0.150632501073201,0.865584283699117,1.57185287834593,0,0,0
2.16776460158517,0,0.21356384714841,0,0,0,0,0,0,0,0,3.58728898571295,0.448016382893281,1.19253214446365,0,0,0,0
1.67525106322781,0,0,0,0.643937577142462,0,0,0,0,0,0,3.18965423233356,0.453235000537802,1.37874810317651,0.826543844412824,0,0,0
2.44222233739509,0,0,0,0,0,0,1.09545690310473,0,0,0,5.06644047796493,0.731123213366783,0,2.0447493548758,0,0,0
2.4342201033017,0,0,0,0,0,0,1.13280231070459,0,0,0,4.07072352074848,1.21105885037353,0,1.79160247788684,0,0,0
0,0.927797941639872,0,0,0,0,0,1.50157108372854,0,0,0,5.34507065457093,0.919446711631003,0,0,0,0,0
0,1.49422989421999,0.501220848058309,0,0,0,0,0.814356480375972,0,0,0,1.48554406408499,1.37791307972352,0,0,0,0,0
0,0,0,0,0,0,0,1.1424683256187,0,0,0,3.0528189405745,1.00233867808652,0,0,0,0,0
0,0,0.128048079155205,0,0,0,0,0,0,0,0,1.89323894202093,1.9204887696782,0,0,0,0,0
0,0,0.147635607011091,0,0,0,0,0,0,0,0,1.76473223168358,1.23277878734401,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.38127229389488,0.6866708328126,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.38037851518384,0.500806443503169,0,0,0,0,0
0,0,0.305122393090995,0,0,0,0,0,0,0,0,4.1263107060461,0.850908065366526,0,0,0,0,0
0,0.327936456303891,0.461861839561014,0,1.11838462566673,0,0,0,0,0,0,3.0939983744929,1.93128640424483,0,2.61148589377921,1.08566171574263,0,0
0,0.589431306234437,0.708630610296719,0,1.87413082373735,0,0,0,0,1.62316362532487,0,1.50266916788969,1.55329282372704,0,2.2009352522609,0,0,0
0,1.24231296154457,0.609529208160286,0,0.938334632170524,0,0,0,0,0,0,1.16937651155141,1.1407903954028,0,0,0,0,0
0,0,0.545357132001864,0,1.02285558473423,0,0,0,0,0,0,0.759426369674052,0.900844130309487,0,0,0,0,0
0,0,0.843531206900546,0,1.64669463106498,0,0,0,0,0,0,3.95524542434905,0.706998158852284,0,0,0,0,0
0,0,0.689741107386948,0,2.36625168900273,0,0,0,0,0,0,3.58581509542014,0.728065744415462,0,0,0,0,0
0,0,0.487355876676147,0,2.43804650722796,0,0,0,0,0,0.62490992904759,4.43891491759643,0.827247921625177,0,0,0,0,0
0,0,0.349864976595865,0,1.95438478450765,0,0,0,0,0,1.19719305089466,1.95943425326599,0.517424871393927,0,0,0,0,0
0,0,0,0.2451473914082,1.80380055273052,0,0,0,0,0,1.38054130325664,2.28528944835317,0.324731218183053,0,0.0816017445810833,0,0,0
0,0,0,0.344849249321438,2.96419323647049,0,0,0,0,0,1.35074917259457,1.21117511697457,0.454189264149888,0,0,0,0,0
0,0,0,0,2.98831536051984,0,0,0,0,0,1.01851568690609,0.835878341435412,0.201908533049165,0,0,0,0,0
0,0,0,0.832037704230502,4.38624132518758,0,0,0,0,0,1.55649761713311,0.448984183937354,0.191239890977214,0,0,0,0,0
0,0,0,0,2.56723971929924,0,0,0,0,0,1.6779695744394,0.260405238669573,0.25697255598747,0,0,0,0,0
0,0,0,0,3.79684618561948,0,0,0,0,0,2.16451016504683,1.13373749907578,0.267690947463805,0,0,0,0,0
0,0,0,0,2.63230440126065,0,0,0,0,0,0.379904769106229,0.901759697285495,0.152334384359369,0,0,0,0,0
0,0,0,0,0.926010172712983,0,0,0,0,0,0.407967968974341,0.56910485336508,0.0929531642223676,0,0,0,0,0
0,0,0,0,1.185762427059,0,0,0,0,0,0,0.510760600929901,0.114119974962145,0,0,0,0,0
0,0,0,0,0.782199579227305,0,0,0,0,0,0,0.582016716935416,0.0629978360642143,0,0,0,0,0
0,0,0,0,2.08567609518403,0,0,0,0,0,0,0.343595952968503,0.0512384663833979,0,0,0,0,0
0,0,0,0,2.45974945338528,0,0,0,0,0,0,0.865568301237434,0.0435888152893705,0,0,0,0,0
0,0,0,0,2.16020317704204,0,0,0,0,0,0,1.41776307713173,0.0644504428038096,0,0,0,0,0
0.808520853912314,0,0,0,3.74565544121271,0,0,0,0,0,0,1.43956209669786,0.0495013514845217,0,0,0,0,0
0.887225887010016,0,0,0,3.32992715260855,0,0,0,0.804974618164696,0,0,0.768174573617811,0,0,0,1.00964335354982,0,0
1.38097216048297,0,0,0,6.99859376478828,0,0,0,0.611758361964684,0,0.788801092236605,2.29334646264818,0,0,0,0.899091735473869,0,0
1.38214024626577,0,0,2.74735238131322,2.5592184989735,0,0,0,0.669890548194882,3.78763042330619,0,1.38861460928671,0,0,0,1.03238095404669,0,0
1.24887007364326,0,0,2.59547245557024,2.88161749770761,0,0,0,0,2.8630403998235,0,1.99617408860468,0,0.46663571179158,0,0,0,0
0.579825581319682,0,0,2.33208120142142,3.69454891895885,0,0,0,0.246799620214511,0.793840096395772,0,2.43957741669755,0,0,0,0,0,0
0.894612710815694,0,0.207561168333129,0,2.14166181740874,0,0,0,0.520724855395211,0.833083043302785,0,5.0132182054094,0,0,0,0,0,0
1.22265646856952,0,0.481462037704139,0,0,0,0,0,1.63796976443427,0,0.268573154840434,2.39470229977495,0,0,0,0,0,0
1.87779040824823,0,0,0,0,0,0,2.3927392238834,3.08974847570399,0,0.341449669312759,1.48135952543399,0,0,0,0,0,0
1.76617818910413,0,0,0,0,0,0,0,3.15772322102193,0,0.297834674352859,2.34192546327614,0,0,0,0,0,0
1.75435199778356,0,0,0,0,0,0,0,2.58817416734839,0,0,2.0189607164606,0,0,0,0,0,0
2.44405922673925,0,0,0,0,0,0,0,1.85491056859756,0,0,4.2722900285671,0.0689394781278943,0,0,0,0,0
0,0,0,0,0,0,0,0,0.929116044065654,0,0,1.8162327202088,0.0518138942447672,0.856515156284594,0,0,0,0
0,0,0.747338323846461,0,0,0,0,0,1.14874173541036,0,0,1.55931447922393,0.0761297163846415,1.12167353194186,0,0,0,0
0,0,1.06703087304909,0,0,0,0,0,0.919876064707284,0,0,1.58451593891448,0.0864185717810218,0.869054654847407,0,0,0,0
0,0,1.52392345777825,0,1.65324190142304,0,0,0,0.453550340021043,0,0,1.20764319363422,0.0524799165440347,0.83147690999429,0,0,0,0
0,0,1.43013214512296,0.317850239435189,2.99676676383591,0,0,0,0.616972405224887,1.72343639978458,0,1.29517200603029,0.0312565455291843,1.48566522473976,0,0,0,0
0,0,0,0,2.44906723685727,0,0,0,2.90823067535005,0,0,1.35389004934835,0.0881896687532703,1.13966231381455,0,0,0,0
0,0,0,0,1.82423184228014,0,0,0,1.88245916993735,0,0,1.19037226641306,0,2.1825798326987,0,0,0,0
0,0,1.45879399447176,0,2.62673524188519,0,0,0.650673852969573,1.04378809262849,0,0,0.96928365705407,0,1.59844028665335,0,0,0,0
0,0,0.891428632140159,0,4.10541992214976,0,0,0,0.884183476737316,0,0,1.57810114158727,0,0,0,0,0,0
0,0,0,0,4.62280416666039,0,0,0,0.173813054629601,0,0.0557364454199202,1.49880377205613,0.529500171864317,0,0,0,0,0
2.42016363280321,0,0,0,2.55403586173348,0,0,0,0,0,0.0667279216752922,3.38453259732099,0.409718383416176,0,0,0,0,0
1.00199612439424,0,0,0,1.55666027431167,0.190045357400494,0,0,0,0,0,2.73721194039235,0.604148986929701,0,0,0,0,0
0.465371299373897,0,0,0,1.82860630378091,0.122241744262771,0,0,0,0,0,1.91350149411326,0.545510116100291,0,0,0,0,0
0.64163281803301,0,0,0,5.22138057335255,0,0,0,0,0,0,1.82372458712876,0.718617430424867,0,0,0,0,0
0.951952550957875,0,0,0,4.22343931442453,0,0,0,0,0,0,2.40468461630458,1.06936106642109,0,0,0,0,0
0.928785870744458,0,0,0.185577385630056,2.2812939449996,0,0,0,0,2.53272060322333,0,2.07144150582707,1.37574024117612,0,0,0,0,0
0,0.49943019562412,0,0.135137529033586,1.02466547762732,0,0,0,0,0,0,1.80695817951192,1.54005463083132,0,0,0,0,0
0.983908322452701,1.08519734139351,0,0,0.680788172983335,0,0,0,0,0,0,2.47561887764394,1.84971775422147,0,0,0,0,0
0.610338294331041,1.23208209095802,0,0,0,0,0.547009324440598,0,0,0,0,0.726197954349729,1.53922056138176,0,0,0,0,0
0.655201495025868,0.726883064724742,0,0,0,0,0.740255543174604,0,0,0,0,1.11744160778256,3.1314534820102,0,0,0,0,0
0.21810169065001,1.13870568432748,0,0,0,0,0.641579336904916,0,0,0,0,1.00987042752026,3.95382584062775,0,0,0,0,0
0,1.11623919506587,0,0,0,0,0.23272229511265,0,0,0,0,0.537219039603855,2.83241614392389,0,0.985096996326706,0,0,0
0,1.15979424267324,0,0,0.990860175788837,0,0.330650318329656,0,0,0,0,0,1.59835236475183,0,1.54187298143232,0,0.241776788645587,0
0,1.07245149426848,0,1.42701318365137,0.405128234647658,0,0.245912972262642,0,0,0,0,0,0.962470520651913,0,1.40735317843355,0,0.257363006771354,0
1.69127421216287,1.10001360782852,0,1.9284250332636,0,0,0.369940537114495,0,0,0,0,0,0.659172134434604,1.04869209337105,1.32257338666493,0.708123641031398,0.462923460892585,0
0.94705928680514,1.62006634180706,0,1.30393429808879,0,0,0.301506797074505,0,0,0,0,0,1.1589738469815,1.19735136645164,1.99166208646378,0.204778815550394,0.464449173912747,0
1.41169786140151,1.461572443362,0,1.668636797641,0,0,0.41500234954198,0,0,0,0,0,0.547546051145711,2.92231629601544,1.49760235724684,0.531484046448869,0.298672548489824,0
1.61793912244789,2.48640821840742,0,1.03003719543154,0,0,0.237786445616702,0,0,0,0,0,0,2.41215143908516,2.51809894352119,0.414539009246642,0,0
0,2.09359319727328,0,1.87618582005302,0,0,0.34559653244657,0,0,0,0.0587533370689304,0,0,1.55912502453061,2.7340842394817,0,0,0
0,1.45968704673186,0,3.67071388504503,0,0,0.483120780348145,0,0.0990370903520839,0,0.236549546529046,0,0,1.79140714733547,1.72487768287548,0,0,0
0,0.809728443101779,0,1.61858112681024,0,0,0.345071344909944,0,0.0269819822224269,0,0,0,0,2.19321666277166,0.88072970670342,0,0,0
0,0.850245003646142,0,1.14969988445178,0,0,0.212940839729565,0,0,0,0,0,0,2.2291443547904,1.27787315836599,0,0,0
0,0.618949188632263,0,1.00402202110295,0,0,0.179660430455295,0,0,0,0,0,0,0.829397355892025,0.853605358387512,0,0,0
0,0.863730899480389,0,0.827434869417527,0,0,0.183633653971512,0,0,0,0,0,0,0.268561793198249,1.07037366382324,0,0,0
0,1.54383370549439,0,1.78602978472074,0,0,0.421064559284899,0,0,0,0.949398054633216,0,0,0.611564986006508,1.00784169379299,0,0,0
0,2.10324312975186,0,1.18493041679691,0,0,0.32821290658503,0,0,0,3.69729129655768,0,0,1.37140207303255,0.888270495367692,0,0,0
0,3.60708413060292,0,1.35618797913586,0,0,0.351569195118026,0,0,0,2.73586306950159,0,0,0.490948846339908,1.01663912518347,0,0,0
0,1.70257830531673,0,0.51486764681172,0,1.05932402121194,0.317316664941152,0,0,0,4.20743060371517,0,0,0.538615255884117,1.27932582535386,0,0,0.00302895119016694
0,0.708933092504851,0,0.483524481958834,0,1.59662444563159,0.397525688529781,0,0,0,3.71001923104358,0,0,0.605416865827125,1.24178489056805,0,0,0
0,0.748036207468441,0,0.536977078764033,0,5.85324649016455,0.436798356834552,0,0,0,1.60297129279251,0,0,0.46964407454493,1.16681437655037,0,0,0
0,0.693154286812653,0,0.677908752886706,0.0648765887408563,2.0306085543782,0.255162788481202,0,0,0,1.95296174768542,0,0,0.150990977663709,0.47337479389302,0,0,0
