"filteredrate","filteredrate.1","filteredrate.2","filteredrate.3","filteredrate.4","filteredrate.5","filteredrate.6","filteredrate.7","filteredrate.8","filteredrate.9","filteredrate.10","filteredrate.11","filteredrate.12","filteredrate.13","filteredrate.14","filteredrate.15","filteredrate.16","filteredrate.17","filteredrate.18"
0.810923849,0,0,0,0,3.251708211,0,0.446364967,1.327451534,0,0.908263936,0,5.930732475,0.479951888,0,0,0,0,0
2.287349233,0,0,0.085335394,0,2.066651739,0,0.967719314,0,0,0,0,4.267513859,0.408779597,0,0,0,0,0
2.565241964,0,0,0.113567616,0,0,0,0.580446938,0,0,0,0,4.654479204,0.903649621,0,0,0,0,0
1.764760336,0.327652901,0,0,0,0,0,0.333026505,0,0,0,0,7.066514396,0.625245406,0,0,0,0,0
2.068859386,0.506369362,0,0,0,0,0,0.574122041,0,0,2.39170962,0,6.109163896,0.287062101,0,0,0,0,0
1.894882556,0,0,0,0,0,0,1.304977805,0,0,2.597236518,0,3.704532015,0.245450241,0,0,0,0,0
1.916189922,0,0,0,0,0,0,1.111418364,0,0,2.275147881,0,3.477988147,0.285629356,0,0,0,0,0
0,0,0,0,0,0,0,1.082752724,0,0,1.259513668,0,3.224289772,0.426534647,0,0,0,0,0
0,0,0,0,0,0,0,0.957827974,0.923508942,0,0.966581765,0,2.857873181,0.520559995,0,0.375257877,0,0,0
0,0,0.703458694,0,0,0,0,1.342742612,0.486275869,0.641583331,0.456144341,0,3.018511006,0.70047638,0,0,0,0,0
2.659072605,0,0.582143139,0,0,0,0,1.420199593,1.113260203,1.095067666,0,0.496802847,1.694476445,0.148929599,0,0,0,0,0
1.299414628,0,0.489336651,0,0,0.47361688,0,1.74914922,0.863194105,1.006779813,0,0.684850327,1.498582331,0,0,0,0,0,0
0,0,0.752770228,0,0,0.512129672,0,3.330002041,0.824239612,0,0.530440479,0,1.425854506,0,0,0,0,0,0
0,0,0.732731384,0,0,0.291303964,0,2.382478031,0.737145057,0,0,0,1.220065092,0,0,0,0,0,0
0,0,0.570958896,0,0,0.469202855,0,0.857953513,0.482777278,0,0,0,1.193850084,0,0,0,0,0,0
0,0,0.388609611,0,0,0.603633772,0,0,0.859104893,3.247367684,0,0,2.032888603,0,0,0,0,0,0
0,0,0.566952498,0,0,2.157682483,0,0,0.950955661,0,0,2.961940338,1.506036202,0,0.688427091,0,0,0,0
0,1.083604574,0,0,0,2.667111503,0,0.943916142,1.033959162,0,0,2.429783627,1.592034161,0,1.022561832,0,0,0,0
0,1.113176816,0.288350053,0,0,0.986963997,0,1.161133941,3.586819463,0,0,1.809854944,1.345221981,0,3.021442161,0,0,0,0
0,0.79293301,0,0,0,0,0,2.476367135,1.202436172,0,0,1.008189553,3.034458687,0,3.030477989,0,0.995315089,0,0
0,0.574143067,0,0,0,0,0,2.240447751,2.23874081,0,0,1.058256762,1.573373354,0,2.967746295,0,0.8246771,0,0
0,0.611439156,0.8932896,0.32885963,0,0,0,0,1.377163271,0,0,2.037103651,1.425686768,0,2.833876672,0,1.256763937,0.102518285,0
0,0.554993698,0.59646029,0.608155102,0,0,0,0,0.871026882,0,0,1.86409935,1.21550059,0,3.343836152,0,0,0.195990837,0
0,0.725253787,0.431174076,0.583026312,0,0,0,0,1.953756575,0,0,3.030615314,0.865223102,0,2.156087598,0,0,0.094442569,0
0,1.245187811,0,0.901179581,0,0,0,0,1.948445737,0,0,1.848813706,0.503301098,0,2.648587291,0,0,0.073229264,0
0,1.132860936,0,1.042256055,0,0,0,0,2.066795615,0,0,2.055641253,0.264919135,0,2.653295206,0,0,0.08875813,0
0.523557501,0.652084409,0,2.584305128,0,0,0,0,3.747045373,0,0,3.193538793,1.253446584,0,0,0,0,0.087623819,0
1.777391039,1.055850113,0,2.494335218,0,0,0,0,2.038271315,0,0,0.803544654,0,0,0,0,0,0.041888366,0
0.865297713,2.195969388,0,3.774819421,0,0,0,0,1.636582364,0,0,0,0,0,0,0,0,0.090946151,0
0,1.199015475,0,3.445114396,0,0,0,0,0.994144275,2.731901254,0,0,0,0,0,0,0,0.071277769,0
0,1.144636489,0,1.971986643,0,0,0,0,1.931375566,1.698187592,0,1.518808821,0,0,0,0,0,0.153154338,0
0,1.106024293,0,1.071793656,0,0,0,0,3.561133088,1.924895026,0,1.295907946,0,0,0,0,0,0.14086025,0
1.52608027,1.625029287,0,0,0,0,0,0,1.941355149,0.736345163,0,0.992346996,0,0,0,0,0,0.183752597,0
0,1.54071796,0,0,0,0,0,0,1.601384598,2.097876211,0,1.201191499,0,0,0,0,0,0.218203288,0
0,2.861425573,0,0,0,0,0,0,1.742633134,4.530196208,0.946393572,1.762078331,0,0,2.029574471,0,0,0.125483362,0
0,1.32635035,0,0,0,0,0,0.944967963,1.04831397,3.480823057,0,1.385150489,0,0,0,0,0,0.100494416,0
0,1.419464095,0,0,0,0,0,0,3.76664773,2.937621928,0,1.130091388,0,0,0,1.555683526,0,0.060149761,0
0,1.670708438,0.835100954,0,0,0,0,0,5.074116105,4.161905752,0,0,0,0,0,0,0,0.078578406,0
0,0,0.948979733,0,0,0,0,0,6.067694968,2.911520054,0,0,0,0,0,0,0,0.059706613,0
0,0,0.564855261,0.084592364,0,0,0,0,3.576097709,1.568847912,0,0,0,0,0,0,0,0.058629369,0
0,0,0.925320903,0.05502126,0,0,0,0,4.87890356,0.90481075,0,0,0,0,0,0,0,0.112333124,0
0,0,0.712780194,0.020826933,0,1.073471423,0,0,4.297016395,2.101799884,0,0,0,0,0,0,0,0.070478175,0
0,0,0.704063945,0.03748609,0,1.009622647,0,0,1.98597321,1.369976519,0,0,0,0,0,0,0,0.114983734,0
0,2.778367301,0.801752192,0.023287754,0.336091462,0,0,0,0.919557273,2.979617279,0.905251196,0,0,0,0,0,0,0.138564366,0
0,0,0.944895665,0.059116271,0.65547954,0,0,0,1.402583184,3.449467601,0,0,0,0,0,0,0,0.377885538,0
0,0,0,0,0.756623456,0.533622239,0,0,1.744991956,0.65415424,0,0,0,0,0,0,0,0.634349873,0
0,0,0,0,0.992230896,0.576334279,0,0,2.013008319,1.84429604,0,0,0,0,0,0,0,0.628181501,0
0,0,0,0,0.980151931,0.810357677,0,0,1.677127359,2.695267133,0,0,0,0,0,0,0,0.52051277,0
0,0,0,0,0.829672531,0.643000295,0.795449794,0,1.241875204,2.29450692,0,0,0,0,0,0,0,0.646612657,0
0,0,0,0.884398796,0.764088615,0.849633027,0.964770589,0,1.286943202,0,2.564277301,0,0,0,0,0,0,0.50522167,0
0,0,0,0.793362534,0,0.908389954,1.046713951,0,1.787400522,0,1.472718093,0,0,0,1.469450314,0,0,0.952065568,0
0,0,0,2.19155193,0,0.311692945,0.620821727,0,1.038083396,0,2.985379674,0,3.875041727,0,1.484382768,0,0,0.541172593,0
0,0,0,2.039154941,0,0.336698792,0.23209031,0,0.384855598,0,1.604326378,2.968038938,0,0,2.028039901,0,0,0.521083468,0
0,0,0,3.286930993,0,0.371768298,0.296286433,0,0.513231975,0,0.858710845,2.062074269,0,0,2.402971292,0,0,0.484375994,0
0,0,0.384507795,1.802041985,0,0.710094519,0.220017878,0,0.673836072,0,1.019364197,2.607663877,0,0,1.72568983,0,0,0.688521146,0
0,0,0.518559226,3.51231487,0,0,0.273297912,0,0.872832866,1.050980881,0,3.368115233,0,0,1.005005286,0,0,0.495247428,0
0,0,1.217999405,5.492092956,0,0,0.268518542,0,0.255973383,0,0,0,0,0,1.359928112,0,0,0.64795891,0
0,0,0.894684106,4.63488983,0,0,0.457900037,0,0.476648326,0,0.566373537,0,0,0,1.676868452,0,0,0.867768055,0
0,0,0.996253846,2.719039555,1.219419431,0,0.219457137,0,0.300853085,0,0,3.423242321,0,0,1.533690205,0,0,0.585626335,0
0,0,1.166300399,2.271259143,0.977152493,0,0.276681019,0,0.609665449,0,0,1.098476205,0,0.356345284,0.96032224,0,0,0.814446303,0
0,0,2.260564034,3.279152792,1.144830708,0,0.374893143,0,0.388904049,0,0,0,0,0.485286668,0.636024473,0,0,0.358199605,0
0,0,3.688917831,3.054679064,2.25791633,0,0.414958095,0,0.536008364,0,0,0,0,0.841314157,1.030765168,0,0,0.669184748,0
0,0,1.484244182,1.358588973,3.241862648,0,0.320400443,0,0.744933441,0,0,0,0,1.292937981,0.637052209,0,0,0.345063895,0
0,0,1.000464344,0.954100366,2.667337682,0,0.15806572,0,0.445311596,0,0,0,0,0.711077652,1.207436294,0,0,0.130774339,0
0,0,0.501135078,0.804046132,1.366768229,0,0.216605057,0,0.359429544,0,0,0,0,0.716841036,1.35693147,0,0,0.044640762,0
0,0,0.692608764,0,0.727474763,0,0.178192509,0,0.639668473,0,0,0,0,0,0.865821741,0,0,0.013282939,0
0,0,1.163665203,0.742881426,0.854790023,0,0.222362397,0,0.253182329,0,0,0,0,0,0.620099733,0,0,0.014496351,0
0,0,2.166277725,1.193872216,1.425653787,0,0.197876461,0,0,0,0,0.415696643,0,0,0.695405422,0,0,0.014941364,0
0,0,1.129474795,0,1.830126525,0,0.332202009,0,0,0,0,0,0,0.788686693,0.588066455,0,0,0.055580513,0
0,0,1.846587612,1.589986013,1.351109322,0,0.269278099,0,0,0,0,0,0,0,0.56317152,0,0,0.075297666,0
0,0,1.446333768,3.65425492,1.238586262,0,0.282361921,0,0.327366405,0,0,0,0,0,0.438305797,0.032714821,0,0.084480139,0
0,0,1.488116204,4.347327001,0,0,0.181713371,0,0.847918142,0,0,0,0,0,0.371080573,0.102344266,0,0.037138252,0
0,0.533900791,2.164182995,4.385880184,0,0,0.50593948,0,0.335543389,0,0,0,0,0,0,0.099650809,0,0.060909937,0
0,0,5.012713586,3.444486305,0,0,0.301547355,0,0.395025685,0,0,0,0,0,0,0.331191889,0,0.065323309,0
0,0,3.1151423,1.698771746,0,0,0.280601732,0,0.245139603,0,0,0,0,0,0,0.254263543,0,0.030301548,0
0,0,1.671528724,1.705660153,0,0,0.349172727,0,0.305947047,0,0,0,0,0,0,0.772402073,0,0.038383509,0
0,0,3.095479164,1.576340052,0,0,0.201595083,0,0.403030764,0,0,0,2.61974233,0,0,0.476882072,0,0.048649354,0
0,0,1.317223512,1.932718323,0,0,0.475753944,0,0.234002416,0,0,0,1.704956202,0,2.084448714,0.441524384,0,0.036877405,0
0,0,1.125838071,1.216358965,0,0,0.382412659,0,0.426020038,0,0,0,1.29088904,0,0,0.484046865,0,0.051652317,0
0,0,0.634580855,1.140312049,0,0,0.420094446,0,0,0,0,0,1.035594572,0,0,0.747534964,0,0.058269016,0
0,0,0.625079195,1.262853506,0,0,0.419348761,0,0,0,0,0,0.973716929,0,0,0.796473932,0,0.055417917,0
0.360119316,0,0.648847156,1.247143343,0,0,0.409598404,0,0,0.04438139,0,0,0.963097594,0,0,0.823866345,0,0.055338806,0
0,0,0.583542733,1.483843787,0,0,0.238413214,0,0,0,0,0,0.700716828,0,0,0.589150706,0,0.07974912,0
0,0,0.823027632,0.480758022,0,0,0.274030422,0,0,0,0,0,0,0,0,0.569664986,2.113208262,0.103637123,0
0,0,0.600422261,0.687482261,0,0,0.669768,0,0,0,0,0,0,0,0,0.993593079,1.827358221,0.191311984,0
0,0,0.580171746,0.437406619,0,0,1.489717582,0,0,0,0.334292999,2.745933322,0,0,0,0.797539874,1.74172663,0.12355562,0
0,0,0,0.65997618,1.738864375,0,2.224862731,0,0,0,0.588213695,2.127619546,0,0,0,1.378603106,2.122829896,0.142995582,0
0,0.113983747,0,0.518534847,0,0,2.112512363,0,0,0,0.739464285,1.438599998,0,0,0,0,2.365930015,0.394745561,0
0,0,0,0.580480028,0,0,0.81460154,0,0,0,2.05086545,1.592746947,0,0,0,0,1.4325116,0.249679352,0
0,0,0,1.199264759,0,1.356385711,0.838755856,0,0,0,2.105501001,2.453811156,0,0,0,0,1.816617551,0.179716943,0
0.138736808,0,0,0.678974173,0,0.893002569,0.709554404,0,0,0,2.207106559,2.005835192,0,0,0,4.016484366,1.706779103,0.146994931,0
0.258712385,0,0,0.577107837,1.960741462,1.109863195,1.01765061,0,1.573470809,0,2.360481548,1.947784561,0,0,0,1.263696824,0,0.12008358,0
0.912638342,0,0,0,3.424085392,0,0,0,1.593523216,0,0.844593,1.517750997,0,0,0,0,0,0.134594407,0
1.18090235,0,0,2.13950636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063955673,0
0.593849819,0,0,1.705089514,0,0,0.988898964,0.547787183,0,0.92207841,0,0,0,0,0,0,0,0.133054719,0
0.386166536,0,0,0,0,0,1.439106511,0,0,0.593651297,0,1.655426629,0,0,0,0,0,0.051723678,0
0,0,0,0,0,0,1.516268762,0,0,1.313157748,0,0,0,0,0,0,0,0.066864179,0
0,0,0,0,0,0,1.855860371,0,0,0.695528224,0,0,0,0,0,0,0,0.062376585,0
0,0,0,0,0,0,0.999530945,0,0,1.649747961,0,0,0,0,0,0,0,0.050350879,0
0.386591012,0,0,0,0,0,1.045561749,0,0,1.397136634,0.748009702,0.798460834,0,0,1.272679899,0,0,0.114732305,0
0.288522753,0,0,0,0,0,0.630156706,0,0,0.782651086,2.477083267,1.864233018,0,0,0.664260535,0,0,0.178465006,0
0.1211794,0.110649294,0,0,0,0,0.968362639,0,0,1.11822656,1.939404357,0,0,0,1.251139346,0,0,0.165365136,0
0.043918771,0.1098317,0,0,0,0,1.232073419,0,0,1.012547379,1.75721159,0,0,0,1.806919272,0,0,0.233296553,0
0.04089101,0,0,0,0,0,1.31903978,0,0,1.121572289,1.005213887,0,0,0,1.512342188,0.382832985,0,0.153575734,0
0,0,0,0,0,0,0.836614041,0,0,1.12132615,1.415757273,0,0,0,2.445792249,0.712843348,0,0.155901087,0
0,0,0.428694701,0,0,0,0.775159644,0,0,0.831475946,0.801825975,0,0,0,2.07530708,0,0,0.197029667,0
0,0,0.591461717,0,0,0,0.364997578,0,0,0.617193856,0.346883426,0,0,0,2.986115931,0,0,0.220357139,0
0.104517108,0,0.554369196,0,0,0,0.244140146,0,0,1.372761502,0.151491671,0,0,0,1.84126988,0,0.877179786,0.138715522,0
0.078244583,0,0.33611793,0,0,0.603618461,0.359235461,0,0,1.436360447,0.392823832,0,0,0,1.733154683,0,0,0.084156232,0
0,0,0.18682957,0,0,0.954966045,0.202249852,0,0,1.471814276,0.551193662,0,0,0,1.928161767,0,0,0.067940913,0
0,0,0.151243242,0,0,1.558344177,0.182725945,0,0,0.681673324,0.531924351,0,0,0,0,0,0,0.079848765,0
0,0,0.053994624,0,0,1.877060046,0.188487542,0,0,2.043342099,0.795761915,0,0,0,0,0,0,0.192947217,0
0,0,0.175795501,0,0,4.032289287,0.246058518,0,0,1.118583166,0.28960657,0,0,0,0,0,0,0.15774628,0
0,0,0.467352865,0,0,1.959373208,0.218873885,0,0,0.713899001,0.183544221,0,0,0,0,0,0,0.146158351,0
0,0,0,0,0,0.962038269,0.209035797,0,0,0.977241757,0.304029635,0,0,0,0,0,0,0.059780602,0
0,0,0,0,0,0.602013558,0.117353562,0,0,0.920470046,0.927663097,0,0,0,0,0,0,0.116365545,0
0,0,0,0,0,0.513376698,0.240885446,0,0,0.849135481,0.569549183,0,0,0,0,0,0,0.200081216,0
0,0,0,0,0,0.650136438,0.246437261,0,0,0.296507621,0.488014385,0,0,0,0,0,0,0.223335808,0
0,0,0,4.905613792,0,0.500490852,0.310667934,0,0,0.281658386,0.78181291,0.659549306,0,0,0,0,0,0.210462953,0
0,0,0,6.181322592,0,0.47107263,0.53607602,0,0,0,0.623122898,0.650305753,0,0,0,0,0,0.171308621,0
0,0,0.752277266,8.582987948,0,0.593176802,0.460928216,1.025949903,0,0.628156473,0.414836689,0.565670774,0,0,0,0,0,0.183328056,0
0,0,0.795871674,5.134511929,0,0.447082878,0.445665904,0.449992349,0,0,0.635694615,1.86137528,0,0,0,0,0,0.128372471,0
0,0,0.542296113,1.549718666,0,0.628775078,0.293915815,1.359905376,0,0,1.682701743,0,0,0,0,0,0,0.072342264,0
0,0,0.813239115,2.218364806,0,0.803942562,0.149737382,1.079219766,0,0,2.439321599,0,0,0,0,0,0,0.070671824,0
0,0,0.66662914,2.344968514,0,1.142314414,0.245787073,0.929157905,0,0,1.764262404,0,0,0,0,0,0,0.068921009,0
0,0,0.986782977,1.734028965,0,0,0.297048534,0,0,0,1.507534262,0,0,0,0,0,0,0.051466238,0
0,0,1.474805,0.719569008,0,0,0.42573513,0,0,0,1.502898969,0,0,0,0,0,0,0.13228106,0
0,0,2.308957416,1.267424084,0,0,0.447970595,0,0,0,1.393047936,0,0.408060722,0,0,0,0,0.160549335,0
0,0,1.821624461,1.396356046,0,0,0.411664003,0,0,0,1.357087113,0,0.409205572,0,0,0,0,0.1546379,0
0,0,2.135604355,1.778492507,0,0,0.317357793,0,0,0.543901593,1.00342735,0,0,0,0,0,0.500603363,0.130550691,0
0,0,1.641062491,1.625675463,0,0,0.503092963,0,0,3.130776514,0.680924524,0,0.500948592,0,0,0,1.303325673,0.10232649,0
0,0,1.040069471,0.945610479,0,0,0.323614035,0,0,2.669005661,0.455061794,0,0,0,0,0,0.96387805,0.077980566,0
0,0,2.567271511,0,0,2.425238262,0.265778871,0,0,2.334536959,0.44456273,0,0,0,0,0,0.673038641,0.045912203,0
0,0,1.19828282,0,0,2.512071846,0.274628043,0,0,1.854294965,0.114994448,0,0,0,0,0,0.535011955,0.113034219,0
0,0,1.966119625,0,0,1.476671869,0.226459308,0,0,3.071171593,0.15219585,0,0,0,0,0,0.437839539,0.148619994,0
0,0,1.683769264,0,0,1.316010165,0.234215148,0,1.362460183,2.836658537,0.13650864,0,0,0,0,0,0.508367109,0.120821208,0
0,0,1.661852655,0,0,2.317690816,0.243359898,0,2.68634412,2.208272031,0.212066069,0,0,0,0,0,0.550941724,0.16650567,0
0,0,1.59283264,0,0,0,0.330353794,0,1.467471844,1.54558442,0.262655887,0,0,0,0,0,1.548941963,0.088765939,0
0,0,1.256056529,1.088119258,0,0,0.523672362,0,1.335353354,1.179058415,0.523100294,0,0,0,0,0,1.829467052,0.09475522,0
0,0,1.038941086,1.216674444,0,0,0.300340335,0,0.785425198,1.372997327,0,0,0,0,0,0,1.081322433,0.046042799,0
0,0,1.598483173,1.765180193,0,0,0.579519318,0,0.833861201,1.492815819,0,0,0,0,0,0,0,0.087774339,0
3.919591093,0.180572782,1.132571417,2.705852522,0,0,0.369644489,0,0,1.185091654,0,0,0,0,0,0,0,0.160175273,0
2.835446762,0.388678015,2.176274339,2.651213035,0,0,0.181760325,0,0,2.31132698,0,0,0,0,0,0,0.720418644,0.120981554,0
1.933328289,0.925131382,2.118271126,1.897534677,0,1.456921518,0.341915133,0,0,2.432389624,0,0,0,0,0,0,0.670188805,0.202076409,0.088312948
0.608733574,0.851507364,0,0,0,1.346662213,0.166833983,0,0,1.265686777,0,0,0,0,0,0,0.664819162,0.081313066,0.095533878
0.177138513,0,0,0,0,0.482328701,0.208760597,0.113109953,0,0.820624067,0,0.853004453,0,0,0,0.971058429,1.117645883,0.092340401,0.155047549
0.56209908,0,0,0,0,0.556002138,0.230615798,0,0,1.171105467,0,0,0,0,0,0.825190371,1.640873284,0.085107573,0.105914387
0.244198336,0,0,0,0,0.255058201,0.147845934,0.121240508,0,0.841056059,0,0,0,0,0,0.114450389,1.575662485,0,0.142581824
0.244459919,0,0,0,0,0.383502184,0,0,0,0.889809108,0,0,0,0,0,0.20218173,2.714492173,0,0.113004011
0.32203676,0,0,0,0,1.584854688,0,0,0,0.827865029,0,0,0,0,0,0,2.576345556,0,0.138075753
0.863856348,0,0,0,0,2.754503367,0.14217484,0,0,0.776934629,0,0,0.650968229,0,0,0,5.534964703,0,0.108082897
0.612492084,0,0,0,0,2.089314959,0.365803155,0,0,0.589292328,0,0,0,0,0,0,1.802076517,0,0.084866661
0.638094247,0,0,0,0,1.644997255,0.24904885,0,0.005209059,1.024656744,0,0,0,0,0,0,0.764072071,0,0.049589317
0.560810207,0,0,0,1.484099032,2.100673825,0.376235672,0,0,1.378543806,0,0,0,0,0,0,1.010016111,0,0.035386124
0.936191017,0.321658139,0,0,1.131324503,0.978703234,0.297916271,0,0,0.624131563,0,0,0,0,0,0,2.47445388,0,0.047475768
0,0.24927406,0,0,1.542528034,1.050737871,0.444684876,0,0,0.79036622,0.786416429,0,0,0,0,0,2.300192277,0,0.073620881
0,0.343530485,0,0,0,3.462996274,0,0,0,0.658226824,0.742635243,0,0,0,0,0,2.040749178,0,0.060700748
0,0.261131924,0,0,0,3.190325562,0,0,0,1.142487355,1.339234069,0,0,0,0,0,2.814706713,0,0.050793072
0,0,0,0,0,5.079242528,0,0,0,0.696058491,1.013439075,0,0,0,0,0.034410946,2.859328173,0,0.056077319
0,0.561882483,0,0,0,4.043250279,0,0.326922996,0.022432071,0.611679288,1.208446222,0,0,0,0,0,3.700157162,0,0.092565523
0,1.415766905,0,0,0,1.660957004,0,0,0,1.069642756,0,0.912214801,0.247276303,0,0,0,3.537664137,0,0.118815597
0,1.039982193,0,0,0.059530871,0.533201632,0,0,0,1.167047455,0.363464769,2.34958864,0.203940355,0,0,0,2.524992678,0,0.164246218
0,0.685595869,0,0,0.10997483,0,0.403689742,0,0,0,0,2.346526554,0.162668641,0,3.136014396,0,2.363464644,0,0.049225394
0,0.586135113,0,0,0,0,0.1601337,0,0,0,0,1.577299525,0.175470144,0,2.513804812,0,1.691105533,0,0.167294807
0,0.868565246,0,0,0,0,0,0,0,0,0.834621661,1.232414681,0,0,2.412567884,0,1.470410518,0,0.2152083
0,0.788366689,0,0,0,0,0,0,0,0,1.374734078,0.840696467,0,0,3.03677323,0,0.964455518,0,0.19174897
0,1.186474059,0,0,0,1.317043222,0,0,0,0,1.642579218,0,0,0,2.376519568,0,0,0,0.181392281
0,1.576703211,0,1.075803329,0,1.070094601,0,0,0,0,2.549283473,0,0,0,2.894713545,0,0,0,0.165556207
0,1.239230123,0,1.371673126,0,0.979670441,0,0,0,0,3.950306296,1.266935648,0,0,3.744958384,0.166531455,0,0,0.132103139
0,1.078477417,0,1.68958995,0,1.431612673,0,0,0,0,0,2.975420272,0,0,2.993262866,0.087029853,0,0,0.058085127
0.692152616,1.037876206,0,1.227694441,0,1.932166673,0,0,0,0,0,1.535589893,0,0,3.601893465,0.094901279,0,0,0.051993008
0,1.099283146,0,1.073209658,0,0,0,0,0,0,0,0.826114936,0,0,2.478083817,0.146615325,0,0,0.061455357
0,0.973764462,0,1.198426875,0,0,0,0,0,0,0,1.296559371,0,0,3.73145546,0.109690079,0,0,0.108955798
0,0.59267401,0,0.943525359,0,0,0,0,0,0,0,0.594299119,0.134125403,0,3.941243396,0.368152759,0,0,0.12579574
0,0.399929048,0,0.924553686,0,0,0,0,0,0,1.526182389,1.106499648,0,0,1.211595384,0.546679209,0,0,0.042093778
0,0.292269358,0,0.596037977,0,0,0,0,0,0,0.949722003,0.968445661,0,0,2.372148852,0.888461463,0,0,0.0748801
0,0.357480455,0,1.380692091,0,0,0,0,0,0,0,0.783858749,0,0,2.670285616,1.243672386,0,0,0.150951691
0.719794884,0.635608857,0,1.212279061,0,0,0,0,0,0,0,0.92712113,0,0,2.635856089,2.279338925,0,0,0.132472012
0.618439954,0.617904588,0,1.128527161,0,0,0,0,0,0,0,1.142184701,0,0,2.083557855,0.681258065,0,0,0.103647347
0,1.458579499,0,2.129811295,0,0,0,0,0,0,0.274545161,0.787305312,0,0,3.11378083,0.987663328,0,0,0.118299961
0,1.610880481,0,1.397137557,0,0.241056515,0,0,0,0,0.881714857,1.673083367,0,0,2.051956035,1.502555143,0,0,0.219454457
0,0.607845022,0,0.94821333,0,1.11585405,0,0,0,0,2.475057099,0,0,0,1.843923955,2.134875348,0,0,0.198037198
0.352749313,0.39952642,0,1.264989941,0,1.122664541,0,0,0,0,1.275737848,0,0,0,3.426734014,2.301906105,0,0,0.126884163
0.341803308,0.29313045,0,1.009524876,0,0.948956703,0,0,0,0,1.168317176,0,0,0,1.747907586,3.00029832,0,0,0.139691765
0,0.136499383,0,1.426752712,0,0.345641805,0,0,0,0,1.588353829,0,0,0,0.810924677,3.821880616,0,0,0.102255794
0,0.145382772,0,4.161660325,0,0.399715261,0,0,0,0,0,0.522010506,0,0,1.185408128,2.516508384,0,0,0.034228725
0.463943919,0.26193762,0,2.824287933,0,0,0,0,0,0,0,0.613355054,0,0,1.601928968,0,0,0,0.066274781
0,0.51694943,0,1.450361158,0,0.166166362,0,0,0,0,0,0.89325718,0,0,0.390876735,0,0,0,0.027687591
0.126386857,0.527335902,0,1.824973906,0,0,0,0,0,0,0,0.594098999,0,0,0.686172755,0,0,0,0.041247875
0.536362964,0.392411851,0,1.115346923,0,0,0,0,0,0,0,2.121582405,0,0,0.825109848,0,0,0,0.023453637
0.624733231,0.453311639,0,1.116281971,0,0,0,0,0,0,0,1.147726246,0,0,1.174981271,0,0,0,0.042772347
0.723959853,0.653453034,0.290381017,1.603028831,0,0,0,0,0,0,0,0.752692577,0,0,0.290781643,0,0,0,0.090067346
0.345568326,1.07958089,0.101250369,0.789169986,0,0,0,0,0,2.091407663,0,0.528324541,0,0,0.163454468,0,0,0,0.063785519
0.277324529,1.464692137,0.402567227,0.353335474,0,0,0.095267292,0,0,2.138457937,0,0,0,0,0,0,0,0.113343369,0.044600232
0.281645186,1.293337947,0.668069222,0.624464528,0,0,0,0,0,2.090172357,0,0,0,0,0,0,0,0.060975731,0
0,0.751342422,0.333039889,0,0,0,0,0,0,2.434610874,0,0,0,0,0,0,0,0.066609439,0
0.076639934,0.376899825,0,0,0,0,0,0,0,0,0,1.768164599,0,0,0,0,0,0.046092916,0
0,0.5782145,0,0,0,0,0,0,0,0,0,1.574045968,0,0,0,0,0,0.048148709,0
0,0.728875652,0,0,0,0,0,0,0,0,0.595722806,4.43539298,0,0,0,0,0,0.048077819,0
0,1.119805196,0,0,0,0,0,0,0,0,0.537926823,2.522732484,0,0,0,0,0,0.070729036,0
0,0.663550519,0,0,0,0,0,0,0,0,0.295948604,0.975967172,0,0,0,0,0,0.08964718,0
0,0.475552014,0,0,0,0,0,0,0,0,0,2.869334806,0,0,0,0,0,0.077013589,0
0,0.255669353,0,0,0,0,0,0,0,0,0,1.038383256,0,0,0,0,0,0.100918685,0
0,0.306219476,0,0,0,0,0,0,0,0,0,1.641780487,0,0,0,0,0,0.040863062,0
0,0.526532709,0,0,0,0,0,0,0,0,0,1.807084773,0,0,0,0,0,0.027679567,0
0,0.795184499,0,0,0,0,0,0,0,0,0,2.288611838,0,0,0,0.478189807,0,0.037026912,0
0,0.710556659,0,0,0,0,0,0,0,0,0,1.704511622,0,0,0,0,2.219551112,0.028813335,0
0,0.77718356,0,0,0,0,0,0,0,0,0,1.144286074,0,0,0,0,0,0.046124633,0
0,1.661837923,0,0,0,0,0,0,0,0,0,0.865329953,0,0,0,0,0,0.044550444,0
0,0.825156421,0,0,0,0,0,0,0,0,0,1.596640588,0,0,0,0,0,0.018008027,0
0,1.026747625,0.22067864,0,0,0,0,0,1.281721263,0,0,3.380948795,0,0,0,0,0,0.018865213,0
0,0.775919969,0.564583764,0,0,1.275405503,0,0,0.578364704,0.577419843,0,1.583870395,0,0,0.38862228,0,0,0.035125813,0
0,0.513408222,0.495671283,0,0,1.578679218,0,0,0.128066432,0.791605174,0,1.537336724,0,0,0.255634398,0,0,0.059395326,0
0.932981094,0,0,1.450087169,0,3.165125748,0,0,0.417195739,0,0,1.185596109,1.125974155,0,0.488507141,0,0,0.066924468,0
0.390469821,0,0,0.810879755,1.164887735,2.865895978,0,0,0.300735274,0,0,1.222010737,0.992911881,0,0.66922574,0,0,0.05725087,0
0.771839606,0,0,0.883836028,3.070238004,0,0,0,0.719748308,0,1.372386984,1.208773886,1.768138505,0,1.216284258,0.135957829,0,0.059800895,0
